Module	OID	Simple MIB	Full MIB	Type
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.127.0.0.0	RFC1213-MIB::ipRouteType.127.0.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.127.0.0.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.127.0.0.1	RFC1213-MIB::ipRouteType.127.0.0.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.127.0.0.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.129.134.30.11	RFC1213-MIB::ipRouteType.129.134.30.11	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.129.134.30.11	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.129.134.31.12	RFC1213-MIB::ipRouteType.129.134.31.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.129.134.31.12	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.131.77.60.235	RFC1213-MIB::ipRouteType.131.77.60.235	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.131.77.60.235	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.152.229.110.235	RFC1213-MIB::ipRouteType.152.229.110.235	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.152.229.110.235	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.156.154.64.10	RFC1213-MIB::ipRouteType.156.154.64.10	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.156.154.64.10	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.162.159.8.55	RFC1213-MIB::ipRouteType.162.159.8.55	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.162.159.8.55	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.162.247.242.20	RFC1213-MIB::ipRouteType.162.247.242.20	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.162.247.242.20	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.169.254.0.0	RFC1213-MIB::ipRouteType.169.254.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.169.254.0.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.172.253.122.188	RFC1213-MIB::ipRouteType.172.253.122.188	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.172.253.122.188	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.173.245.58.198	RFC1213-MIB::ipRouteType.173.245.58.198	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.173.245.58.198	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.185.89.218.11	RFC1213-MIB::ipRouteType.185.89.218.11	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.185.89.218.11	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.185.89.219.12	RFC1213-MIB::ipRouteType.185.89.219.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.185.89.219.12	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.43.172.30	RFC1213-MIB::ipRouteType.192.43.172.30	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.43.172.30	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.132.33.46	RFC1213-MIB::ipRouteType.192.132.33.46	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.132.33.46	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.0	RFC1213-MIB::ipRouteType.192.168.1.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.1	RFC1213-MIB::ipRouteType.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.101	RFC1213-MIB::ipRouteType.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.101	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.102	RFC1213-MIB::ipRouteType.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.102	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.114	RFC1213-MIB::ipRouteType.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.114	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.125	RFC1213-MIB::ipRouteType.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.125	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.127	RFC1213-MIB::ipRouteType.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.127	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.129	RFC1213-MIB::ipRouteType.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.129	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.133	RFC1213-MIB::ipRouteType.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.133	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.192.168.1.144	RFC1213-MIB::ipRouteType.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.192.168.1.144	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.198.41.0.4	RFC1213-MIB::ipRouteType.198.41.0.4	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.198.41.0.4	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.199.249.118.1	RFC1213-MIB::ipRouteType.199.249.118.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.199.249.118.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.199.254.58.1	RFC1213-MIB::ipRouteType.199.254.58.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.199.254.58.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.204.93.43.173	RFC1213-MIB::ipRouteType.204.93.43.173	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.204.93.43.173	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.193.4	RFC1213-MIB::ipRouteType.205.251.193.4	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.193.4	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.193.114	RFC1213-MIB::ipRouteType.205.251.193.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.193.114	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.194.48	RFC1213-MIB::ipRouteType.205.251.194.48	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.194.48	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.194.69	RFC1213-MIB::ipRouteType.205.251.194.69	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.194.69	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.195.199	RFC1213-MIB::ipRouteType.205.251.195.199	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.195.199	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.196.32	RFC1213-MIB::ipRouteType.205.251.196.32	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.196.32	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.197.65	RFC1213-MIB::ipRouteType.205.251.197.65	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.197.65	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.197.72	RFC1213-MIB::ipRouteType.205.251.197.72	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.197.72	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.197.195	RFC1213-MIB::ipRouteType.205.251.197.195	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.197.195	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.205.251.198.199	RFC1213-MIB::ipRouteType.205.251.198.199	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.205.251.198.199	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.214.3.125.231	RFC1213-MIB::ipRouteType.214.3.125.231	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.214.3.125.231	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.216.239.38.10	RFC1213-MIB::ipRouteType.216.239.38.10	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.216.239.38.10	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.224.0.0.0	RFC1213-MIB::ipRouteType.224.0.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.224.0.0.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.224.0.0.251	RFC1213-MIB::ipRouteType.224.0.0.251	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.224.0.0.251	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.239.255.255.250	RFC1213-MIB::ipRouteType.239.255.255.250	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.239.255.255.250	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.8.255.255.255.255	RFC1213-MIB::ipRouteType.255.255.255.255	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteType.255.255.255.255	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.0.0.0.0	RFC1213-MIB::ipRouteProto.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.0.0.0.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.3.89.169.96	RFC1213-MIB::ipRouteProto.3.89.169.96	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.3.89.169.96	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.8.43.72.113	RFC1213-MIB::ipRouteProto.8.43.72.113	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.8.43.72.113	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.13.109.153.131	RFC1213-MIB::ipRouteProto.13.109.153.131	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.13.109.153.131	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.17.57.144.52	RFC1213-MIB::ipRouteProto.17.57.144.52	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.17.57.144.52	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.17.248.138.50	RFC1213-MIB::ipRouteProto.17.248.138.50	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.17.248.138.50	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.17.248.138.78	RFC1213-MIB::ipRouteProto.17.248.138.78	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.17.248.138.78	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.18.209.41.30	RFC1213-MIB::ipRouteProto.18.209.41.30	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.18.209.41.30	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.18.235.138.12	RFC1213-MIB::ipRouteProto.18.235.138.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.18.235.138.12	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.23.5.226.200	RFC1213-MIB::ipRouteProto.23.5.226.200	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.23.5.226.200	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.23.38.170.180	RFC1213-MIB::ipRouteProto.23.38.170.180	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.23.38.170.180	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.23.38.172.164	RFC1213-MIB::ipRouteProto.23.38.172.164	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.23.38.172.164	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.34.213.135.89	RFC1213-MIB::ipRouteProto.34.213.135.89	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.34.213.135.89	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.45.60.11.212	RFC1213-MIB::ipRouteProto.45.60.11.212	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.45.60.11.212	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.52.36.177.169	RFC1213-MIB::ipRouteProto.52.36.177.169	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.52.36.177.169	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.52.88.12.2	RFC1213-MIB::ipRouteProto.52.88.12.2	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.52.88.12.2	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.65.22.160.17	RFC1213-MIB::ipRouteProto.65.22.160.17	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.65.22.160.17	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.65.22.161.17	RFC1213-MIB::ipRouteProto.65.22.161.17	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.65.22.161.17	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.65.22.162.17	RFC1213-MIB::ipRouteProto.65.22.162.17	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.65.22.162.17	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.65.22.163.17	RFC1213-MIB::ipRouteProto.65.22.163.17	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.65.22.163.17	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.104.244.42.130	RFC1213-MIB::ipRouteProto.104.244.42.130	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.104.244.42.130	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.107.21.11.91	RFC1213-MIB::ipRouteProto.107.21.11.91	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.107.21.11.91	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.127.0.0.0	RFC1213-MIB::ipRouteProto.127.0.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.127.0.0.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.127.0.0.1	RFC1213-MIB::ipRouteProto.127.0.0.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.127.0.0.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.129.134.30.11	RFC1213-MIB::ipRouteProto.129.134.30.11	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.129.134.30.11	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.129.134.31.12	RFC1213-MIB::ipRouteProto.129.134.31.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.129.134.31.12	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.131.77.60.235	RFC1213-MIB::ipRouteProto.131.77.60.235	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.131.77.60.235	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.152.229.110.235	RFC1213-MIB::ipRouteProto.152.229.110.235	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.152.229.110.235	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.156.154.64.10	RFC1213-MIB::ipRouteProto.156.154.64.10	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.156.154.64.10	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.162.159.8.55	RFC1213-MIB::ipRouteProto.162.159.8.55	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.162.159.8.55	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.162.247.242.20	RFC1213-MIB::ipRouteProto.162.247.242.20	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.162.247.242.20	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.169.254.0.0	RFC1213-MIB::ipRouteProto.169.254.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.169.254.0.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.172.253.122.188	RFC1213-MIB::ipRouteProto.172.253.122.188	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.172.253.122.188	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.173.245.58.198	RFC1213-MIB::ipRouteProto.173.245.58.198	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.173.245.58.198	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.185.89.218.11	RFC1213-MIB::ipRouteProto.185.89.218.11	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.185.89.218.11	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.185.89.219.12	RFC1213-MIB::ipRouteProto.185.89.219.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.185.89.219.12	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.43.172.30	RFC1213-MIB::ipRouteProto.192.43.172.30	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.43.172.30	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.132.33.46	RFC1213-MIB::ipRouteProto.192.132.33.46	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.132.33.46	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.0	RFC1213-MIB::ipRouteProto.192.168.1.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.1	RFC1213-MIB::ipRouteProto.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.101	RFC1213-MIB::ipRouteProto.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.101	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.102	RFC1213-MIB::ipRouteProto.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.102	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.114	RFC1213-MIB::ipRouteProto.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.114	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.125	RFC1213-MIB::ipRouteProto.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.125	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.127	RFC1213-MIB::ipRouteProto.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.127	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.129	RFC1213-MIB::ipRouteProto.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.129	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.133	RFC1213-MIB::ipRouteProto.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.133	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.192.168.1.144	RFC1213-MIB::ipRouteProto.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.192.168.1.144	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.198.41.0.4	RFC1213-MIB::ipRouteProto.198.41.0.4	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.198.41.0.4	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.199.249.118.1	RFC1213-MIB::ipRouteProto.199.249.118.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.199.249.118.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.199.254.58.1	RFC1213-MIB::ipRouteProto.199.254.58.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.199.254.58.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.204.93.43.173	RFC1213-MIB::ipRouteProto.204.93.43.173	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.204.93.43.173	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.193.4	RFC1213-MIB::ipRouteProto.205.251.193.4	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.193.4	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.193.114	RFC1213-MIB::ipRouteProto.205.251.193.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.193.114	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.194.48	RFC1213-MIB::ipRouteProto.205.251.194.48	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.194.48	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.194.69	RFC1213-MIB::ipRouteProto.205.251.194.69	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.194.69	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.195.199	RFC1213-MIB::ipRouteProto.205.251.195.199	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.195.199	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.196.32	RFC1213-MIB::ipRouteProto.205.251.196.32	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.196.32	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.197.65	RFC1213-MIB::ipRouteProto.205.251.197.65	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.197.65	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.197.72	RFC1213-MIB::ipRouteProto.205.251.197.72	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.197.72	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.197.195	RFC1213-MIB::ipRouteProto.205.251.197.195	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.197.195	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.205.251.198.199	RFC1213-MIB::ipRouteProto.205.251.198.199	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.205.251.198.199	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.214.3.125.231	RFC1213-MIB::ipRouteProto.214.3.125.231	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.214.3.125.231	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.9.216.239.38.10	RFC1213-MIB::ipRouteProto.216.239.38.10	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteProto.216.239.38.10	Integer
